year,debt,mrthel,nh_mort,heloc,resdbt,othloc,ccbal,install,edn_inst,veh_inst,oth_inst,odebt,lloan1,lloan2,lloan3,lloan4,lloan5,lloan6,lloan7,lloan8,lloan9,lloan10,lloan11,lloan12,ploan1,ploan2,ploan3,ploan4,ploan5,ploan6,ploan7,mort1,mort2,mortpay,rent,paymort1,paymort2,paymort3,paymorto,payloc1,payloc2,payloc3,payhi1,paylc1,payore1,payore2,payorev,payveh1,payveh2,payveh3,payveh4,payvehm,payveo1,payveo2,payedu1,payedu2,payedu3,payedu4,payiln1,payiln2,payiln3,payiln4,payiln5,paymarg,payins,paypen1,paypen2,paypen4,paypen5,revpay,conspay,tpay,income,norminc,bussefarminc,intdivinc,ssretinc,transfothinc,wageinc,kginc,kgtotal,farmbus_kg,networth,asset,nstocks,nvehic,farmbus,pirmort,pircons,pirrev,pirtotal,debt2inc,levratio,ntrad,equitinc,age,educ,Lli_ty
2013,.0001087957758227,.0028713629402757,.0028713629402757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0055147058823529,0,0,0,0,0,.0017912586577502,0,0,0,0,0,0,0,0,.0015557476231634,0,.0079295154185022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0003830602255799,.0000912041314287,.0001248503726204,.0077527628718666,0,0,.4375913043478261,.0004351189325082,.0105672499788655,.250945867017395,.0070140280561122,.144331243343139,.0013374954854905,0,.0909090924854121,.0017622058671089,.0050513288077343,0,0,.0002193178537571,.003467863419533,5.54200970329e-06,0,0,.2467532591386275,.6666666679912143,.1185951153667508
2013,.0005534078463514,0,0,0,0,.0019927394290788,0,0,0,0,0,0,.0005536487849477,0,0,0,0,0,0,0,0,0,0,0,.0091115357057559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.1064056182166419,.0210480183829626,.0228720734171676,.0344161865527568,.0002308573878487,0,.4347826086956522,0,.0105672499788655,.2631061738761626,.0070140280561122,.1609844110173163,.0208656508908061,.080000000406901,.2727272774562364,.0017622058671089,0,0,.024103085547418,.0002637190672955,.0000763593858856,9.13037927528e-08,.0033333333699792,3.40456646354e-06,.4675324799178482,1,.4659112158715851
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0308641975308642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0001776703859001,.0001930675865265,.0077527628718666,0,0,.4347826086956522,.0016727905627538,.0105672499788655,.2509454386032556,.0070140280561122,.1442995571998389,.0012776900758584,0,.0909090924854121,.0017622058671089,0,0,0,0,0,0,0,0,.3896104019957704,.8666666783226865,.88963276255154
2013,.0016246835856186,.0428790199081164,.0428790199081164,0,0,0,0,0,0,0,0,0,.0016253909282869,0,0,0,0,0,0,0,0,0,0,0,.0267494626224027,0,0,0,0,0,0,0,0,.0159896283491789,0,.0814977973568282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0039370078740157,.0053834126927724,.0040801616619258,.0119331742243437,.0000927552004749,0,.4347826086956522,.0169212918197641,.0106148026037704,.2507384431715784,.0070140280561122,.1464875440727522,.0041720284194698,.0066666654290093,.1818181849708242,.0017622058671089,.0008786736899108,0,0,.0000381501254737,.0008764789777162,1.80966964406e-06,.0011111111233264,4.54286028069e-06,.3246753370607054,1,.4721316019432436
2013,.000163193663734,0,0,0,0,0,0,.0001632647137788,0,.0072207958921694,0,0,0,0,.0345517031686215,0,0,0,0,0,0,0,0,0,0,0,.0072207958921694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1825396825396826,.0937142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0008384762715471,.0008384762715471,.0005946035581456,.0006461328562419,.0077527628718666,8.24490670888e-06,.0215011727912432,.4347826086956522,.0021755946625411,.0105672499788655,.2509693583927043,.0070140280561122,.1447246600631005,.0018080407962374,0,.2727272774562364,.0017622058671089,0,.0000743781651574,0,.0000735643714087,.0007971067631493,9.86633099842e-07,0,8.45601715613e-07,.6623376871084238,.8666666783226865,.4753040875469947
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0094444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000095942008386,.0001042564967243,.0077527628718666,0,.0014073494917905,.4356695652173914,.0005221427190099,.0105672499788655,.2509454386032556,.0070140280561122,.1443034175630998,.0012821952645407,0,.0909090924854121,.0017622058671089,0,0,0,0,0,0,0,0,.012987012987013,.5999999952316283,.619127181940027
2013,7.25305172151e-06,0,0,0,0,0,.0082644628099174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0082644628099174,0,0,0,0,0,.0001521606816799,0,0,0,0,0,0,.0617283950617284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0005,0,.0000532028091083,.0001847772013361,.0002007902899875,.0077527628718666,0,0,.4458260869565218,0,.0105672499788655,.2509454386032556,.0070140280561122,.1442960495568152,.0012751182910676,0,0,.0017622058671089,0,0,.0013925806862055,.000015236641756,.0001156427714612,.0000236686390533,0,0,.0649350897058264,.6666666679912143,.6001496848534194
2013,.001204006585771,.0317764165390505,.0317764165390505,0,0,0,0,0,0,0,0,0,.0012045307772126,0,0,0,0,0,0,0,0,0,0,0,.019823262479102,0,0,0,0,0,0,0,0,.0064822817631806,0,.0330396475770925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0015960842732496,.0013633240944733,.0010940496569833,.0091208974963136,2.06122667722e-06,.019546520719312,.4347826086956522,0,.0105672499788655,.2510189830305159,.0070140280561122,.144930619994551,.0022667772016726,.0333333328670926,.1818181849708242,.0017622058671089,.0014066207811815,0,0,.0000610724548967,.0025648468945525,3.91526183268e-06,0,.0000115457644302,.5454545578399261,.9333333471086295,.4282267845020306
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0246913580246914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0001516120626347,.0001647510071692,.0077527628718666,0,.0033385457388585,.4398782608695652,.0002514020498936,.0105672499788655,.2509454386032556,.0070140280561122,.1442993746459269,.0012774770285976,0,.0909090924854121,.0017622058671089,0,0,0,0,0,0,0,0,.0389610637318004,.4666666656070285,.5388098051033795
2013,.0010516924996192,.022875191424196,.022875191424196,0,0,0,.0107438016528926,.000175600269931,0,.0077663671373556,0,0,0,.0678591709256105,.0371622762969174,0,0,0,0,0,0,.0107438016528926,0,0,.0142703606400764,0,.0077663671373556,.0001978088861838,0,0,0,0,0,.0060501296456353,0,.0308370044052863,0,0,0,0,0,0,0,0,0,0,0,.3015873015873016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.00065,.0008086826984465,.0023675250053203,.0003849525027835,.0004183131041407,.0082468114862502,0,0,.4347826086956522,0,.0105672499788655,.2509418684854274,.0070140280561122,.1445805728682586,.0018263019900182,0,.1818181849708242,.0017622058671089,.0046494808223721,.0001107991165497,.0008566220336003,.0003208298649636,.0079343620644148,6.14790860415e-06,0,0,.4025974149827833,.5999999952316283,.4370411224874486
2013,.0021280453750916,.0547281776416539,0,.3812,0,0,0,.0000544215712596,0,.0024069319640565,0,0,.0021289718676758,0,0,0,0,0,0,0,0,0,0,0,0,0,.0024069319640565,0,.0020745502964162,0,0,0,0,.033275713050994,0,0,0,0,0,.077,0,0,0,0,0,0,0,0,0,.2763636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0003234730793786,.00851670568206,.0051216449908796,.005565494960936,.01128255020294,.0006414125174174,0,.4347826086956522,.0192032488880294,.0108314312283371,.2604751541219866,.0070140280561122,.156327956225241,.0157617689703634,.1199999955240885,.4545454624270606,.0017622058671089,.0019286686339109,3.36691899709e-06,0,.0000870687325749,.0012087636010145,4.74955872867e-07,.0016666666849896,3.83225226436e-06,.4805194929048612,.6666666679912143,.439118948161091
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0030468102243385,.0010184958747892,.0077527628718666,.000135092796425,.0032290852228303,.5774782608695652,.0091858441307291,.0105355482289289,.2514065550219419,.0070140280561122,.1478145871372462,.0053798618202858,.0866666671074761,.2727272774562364,.0017622058671089,0,0,0,0,0,0,.002777777808316,.0001069452688371,.4545454669308353,.8666666783226865,.4871238721922765
2013,.0001595671378733,.0031584992343032,.0031584992343032,0,0,0,0,.000039909152257,0,0,.000039909152257,0,0,0,0,0,0,0,.0080882352941176,0,0,0,0,0,.0019703845235252,0,0,.0008368837492392,0,0,0,0,0,.0016508210890233,0,.0084140969162996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0005314285714286,0,0,0,0,0,0,0,0,0,0,0,.0001319429665886,.0005384124281762,.0001006798853434,.0001608896554387,.0077527628718666,0,0,.440304347826087,.0001982208470315,.0105672499788655,.2509342859835746,.0070140280561122,.1443094555337398,.0013227206579557,0,.1818181849708242,.0017622058671089,.0048506978495588,.0000691208110983,0,.000278971427856,.0046028956398025,.0000106001069282,0,0,.1558441806149173,.4666666656070285,.2313143510010895
2013,.0000899378413467,0,0,0,0,0,0,.0000899769978159,.0551356158292574,0,0,0,0,.0070414537194776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0023005565862709,0,0,0,0,.0154320987654321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.037037037037037,.0231884057971014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0002596297084486,.0002596297084486,.0000947575391467,.0002059387589616,.0077527628718666,5.35918936077e-07,0,.4347826086956522,.0007735447689035,.0105663623298673,.2509454386032556,.0070140280561122,.1442871696129521,.0012821031976887,0,.1818181849708242,.0017622058671089,0,.0001445126635262,0,.0001429315072563,.0027565068206544,.0000364068751761,0,0,.0649350897058264,.8666666783226865,.8802365012306284
2013,.0000181326293038,0,0,0,0,0,0,.0000181405237532,.0111160515784793,0,0,0,.0000181405237532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0004638218923933,0,0,0,0,.0258024691358025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0002819036789615,.0004311842765758,.0077527628718666,0,0,.4379130434782609,.0019338619222588,.0105672499788655,.2509454386032556,.0070140280561122,.1442998245109244,.0012818064532898,0,.1818181849708242,.0017622058671089,0,0,0,0,.000186825702498,7.62387381018e-06,0,0,.3116883240736924,.6666666679912143,.7428898803406747
2013,.0045694225845525,.1205972434915773,.1205972434915773,0,0,0,0,0,0,0,0,0,.0045714119858069,0,0,0,0,0,0,0,0,0,0,0,.0752328636255075,0,0,0,0,0,0,0,0,.0229040622299049,0,.1167400881057269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.005639497765482,.0255253121076446,.0277373765976343,.0372740677682684,.0040111471138704,0,.44,0,.0128709104742582,.2520164739517063,.0070140280561122,.1546791292919044,.0143497525965858,0,.4545454624270606,.0017622058671089,.0002654534543101,0,0,.0000115254191694,.00051990099454,1.12800936877e-06,.0002777777808316,3.15802603401e-06,.5064935188788873,1,.5074756266345302
2013,.0008594866289992,0,0,0,.0239239448391141,0,.0330578512396694,0,0,0,0,0,.0008308359878966,0,0,0,0,0,0,0,0,.0330578512396694,0,0,.0136732744208264,0,0,.0006086427267194,0,0,0,.0244292724557286,0,.0084701815038894,.0308641975308642,0,0,0,0,0,0,0,0,0,.0084701815038894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.002,0,.0022983613534795,.000769905005567,.0012871172435097,.0077527628718666,0,0,.4347826086956522,.0062850512473409,.0105672499788655,.2509168848008659,.0070140280561122,.1442936046383507,.0014510725019764,.0133333321295844,.1818181849708242,.0017622058671089,.0032546365756605,0,.0013178800516928,.0001557286535554,.003242144498735,.0000156790103038,0,2.45865104888e-08,.4285714417308956,.5999999952316283,.4898349642137468
2013,.0000986415034126,0,0,0,0,0,0,.0000986844492174,.0497999110715874,.0007702182284981,0,0,.0000812695464143,0,.003685515004653,0,0,0,0,0,0,0,0,0,0,0,.0007702182284981,0,0,.0020779220779221,0,0,0,0,.008641975308642,0,0,0,0,0,0,0,0,0,0,0,0,.0404761904761905,0,0,0,0,0,0,.0444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0003383698659289,.0003383698659289,.0001243692701301,.0001351473105685,.0077527628718666,0,0,.4347826086956522,.0010152775091858,.0105672499788655,.2509454386032556,.0070140280561122,.1442819668264596,.0012778574701347,0,.0909090924854121,.0017622058671089,0,.0001434973520728,0,.0001419273046292,.0023034404154163,.0000854003139717,0,0,.0909091156798524,.9333333471086295,.823202671020822
2013,.0000388038267101,0,0,0,0,0,0,.0000388207208319,.0200088928412628,.0002727856225931,0,0,0,0,0,.0127804600965635,0,0,.0003125,0,0,0,0,0,0,0,.0002727856225931,0,0,.000834879406308,0,0,0,0,.0092592592592593,0,0,0,0,0,0,0,0,0,0,0,0,.0793650793650794,0,0,0,0,0,0,.005761316872428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0002426048095339,.0002426048095339,.0001835927320967,.000199503172744,.0077527628718666,0,.0073494917904613,.4402608695652174,0,.0105672499788655,.2509454386032556,.0070140280561122,.1442928418237897,.001277994429088,0,.0909090924854121,.0017622058671089,0,.0000696962184748,0,.000068933651305,.000613831903871,.0000324066365008,0,0,.2467532591386275,.6666666679912143,.5388098051033795
2013,.0000191480565448,0,0,0,0,0,0,.0000191563930834,0,.0008472400513479,0,0,0,0,0,.0074978699233172,0,0,0,0,0,0,0,0,0,0,.0008472400513479,0,0,0,0,0,0,0,.0061728395061728,0,0,0,0,0,0,0,0,0,0,0,0,.0968253968253968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0002596297084486,.0002596297084486,.0000722526235994,.0000785141518541,.0077527628718666,0,.0043002345582486,.435304347826087,0,.0105672499788655,.2509454386032556,.0070140280561122,.1442981750059336,.0012800944663728,0,.0909090924854121,.0017622058671089,0,.0001897677851432,0,.0001876914790536,.000770180317632,.0000103612713155,0,0,.4545454669308353,.3999999809265131,.823202671020822
2013,.0000181326293038,.0004785604900459,.0004785604900459,0,0,0,0,0,0,0,0,0,.0000181405237532,0,0,0,0,0,0,0,0,0,0,0,.000298543109625,0,0,0,0,0,0,0,0,.003457216940363,0,.0176211453744493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0008512449457331,.0005098429393789,.0005540267462963,.0077527628718666,0,.0160625488663018,.4347826086956522,.0021755946625411,.0105672499788655,.2509882800171937,.0070140280561122,.1445931560486227,.0016241353572032,0,.0909090924854121,.0017622058671089,.0020060481710619,0,0,.0000870983054473,.0001032901638614,1.67267605135e-07,0,9.83640353763e-06,.7142857390564757,.8666666783226865,.4983483504863952
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0216049382716049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0002783502712435,.0001930675865265,.0077527628718666,0,0,.4421739130434783,.0014503964416941,.0105672499788655,.2509454386032556,.0070140280561122,.1442969910134186,.0012746952400783,0,0,.0017622058671089,0,0,0,0,0,0,0,0,.3766233890087574,.5999999952316283,.830158842950341
2013,.0000846213544349,0,0,0,0,0,0,.0000846581962514,.0422409959982214,.0006954428754814,0,0,0,0,.0033277129229512,.0269809713149673,0,0,0,0,0,0,0,0,0,0,.0006954428754814,0,0,.0017625231910946,0,0,0,0,.0216049382716049,0,0,0,0,0,0,0,0,0,0,0,0,.1880952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0005043626303469,.0005043626303469,.0001539810011134,.0002123743451791,.0077527628718666,0,0,.4347826086956522,.0012570102494682,.0105672499788655,.2509454386032556,.0070140280561122,.1443021168664767,.0012984317484611,0,.0909090924854121,.0017622058671089,0,.0001727591488308,0,.0001708689393177,.0015960379690608,.0000112415541355,0,6.27406966222e-07,.3376623500477184,.8000000015894573,.4712490976085549
2013,.0005077136205058,0,0,0,.014625992478061,0,0,0,0,0,0,0,.0005079346650897,0,0,0,0,0,0,0,0,0,0,0,.0083592070695008,0,0,0,0,0,0,.0149349263921485,0,.0051858254105445,0,0,0,0,0,0,0,0,0,0,.0051858254105445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0012768674185997,.0004737876957335,.0005148468974039,.0077527628718666,.0000618368003166,.0259577795152463,.4347826086956522,0,.0105672499788655,.2512346181473373,.0070140280561122,.1452636244092001,.0025093162904047,0,.1818181849708242,.0017622058671089,.0032500841702739,0,0,.0001411116781119,.003123769567749,1.32679211238e-06,.0005555555616632,0,.7922078169785537,.5999999952316283,.4744250070105939
2013,.0001450610344302,.0038284839203675,.0038284839203675,0,0,0,0,0,0,0,0,0,.0001451241900256,0,0,0,0,0,0,0,0,0,0,0,.0023883448770002,0,0,0,0,0,0,0,0,.0040276577355229,0,.0205286343612335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0009917003617791,.0006052637812996,.0008366262082813,.0077527628718666,4.08122882090e-06,0,.4347826086956522,.0049313479017598,.0105672499788655,.2511275146124923,.0070140280561122,.1447796544290956,.0018684168681751,0,.1818181849708242,.0017622058671089,.0019686260397763,0,0,.0000854735168364,.0006960542391464,7.87894215365e-07,0,6.09188033164e-06,.5584415708269391,.8666666783226865,.4556723565538797
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0117901234567901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.00010660223154,.0001158405519159,.0077527628718666,0,0,.4347826086956522,.0008702378650164,.0105672499788655,.2509454386032556,.0070140280561122,.1442965059415952,.0012741291430711,0,0,.0017622058671089,0,0,0,0,0,0,0,0,.2077922325629692,.2666666433546271,.5388098051033795
2013,.0000271989439557,0,0,0,0,0,0,.0000272107856298,.016674077367719,0,0,0,0,0,0,0,0,0,0,.0347866419294991,0,0,0,0,0,0,0,0,0,.00069573283859,0,0,0,0,.0062962962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0000864662544714,.0000939595587762,.0077527628718666,0,0,.435304347826087,.0006381744343454,.0105672499788655,.2509454386032556,.0070140280561122,.1442957040083389,.0012788998799463,0,.0909090924854121,.0017622058671089,0,0,0,0,.0009146013414153,.0000184037771029,0,0,.1168831416538784,.5999999952316283,.6910718441728383
2013,.0000159567137873,0,0,0,0,0,0,.0000159636609028,0,.0007060333761232,0,0,0,0,0,.0062482249360977,0,0,0,0,0,0,0,0,0,0,.0007060333761232,0,0,0,0,0,0,0,.0432098765432099,0,0,0,0,0,0,0,0,0,0,0,0,.1095238095238096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0002936795062779,.0002936795062779,.0005033994267169,.0005470248284916,.0077527628718666,0,0,.4347826086956522,.0041094565847998,.0105672499788655,.2509452672375999,.0070140280561122,.1443040819289439,.0012863184899198,0,.1818181849708242,.0017622058671089,0,.0000307699094567,0,.0000304332466752,.000092057912796,4.22557972517e-06,0,0,.2857142980996664,.6666666679912143,.5858312260921019
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0022860256319143,.0012073159744121,.0077527628718666,.0022529207582016,0,.4356956521739131,.005463159930381,.0112097387775805,.2518722411914482,.0070140280561122,.1502298992690985,.008198621648137,.1000000005086263,.2727272774562364,.0017622058671089,0,0,0,0,0,0,.0005555555616632,.0000840858658717,.5844155968009651,.9333333471086295,.4281714220375671
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0185185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0002072821168834,.0002252455176142,.0077527628718666,0,0,.4347826086956522,.0016921291819764,.0105672499788655,.2509454386032556,.0070140280561122,.1443038472167713,.0012826966864866,0,.0909090924854121,.0017622058671089,0,0,0,0,0,0,0,6.42576770369e-07,.3506493630347314,.6666666679912143,.1965619926935991
2013,.0001696488797662,0,0,0,0,0,.0197520661157025,.0001523803995269,.0889284126278346,0,7.25620950128e-06,0,0,0,0,0,0,0,0,.1948051948051948,0,.0197520661157025,0,0,0,0,0,.0003636640292149,0,.0038961038961039,0,0,0,0,.0180864197530864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.001195,0,.0001271547137689,.000081728377514,.0000888110898022,.0077527628718666,0,0,.44,.0000725198220847,.0105672499788655,.2509454386032556,.0070140280561122,.1442747259559351,.0012843051933055,0,.0909090924854121,.0017622058671089,0,0,.0074248420769477,.0000812374176533,.0060338282940593,.0000538127943946,0,0,.0519480767188134,.6666666679912143,.5134382819949899
2013,.0000997294611708,.0018185298621746,0,.0126666666666667,0,0,.0351239669421488,0,0,0,0,0,0,0,.014588496893418,0,0,0,0,0,0,.0351239669421488,0,0,0,.0030072807850586,0,.0006466828971394,0,0,0,0,0,.0021607605877269,0,0,0,0,0,.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.002125,0,.0007581400297936,.0003873214412622,.0004208873386277,.0077527628718666,.0001236736006332,0,.4347826086956522,.0028040997872752,.0105814100938372,.2510189830305159,.0070140280561122,.1446679379547239,.0017285285149834,0,.0909090924854121,.0017622058671089,.0016504650538291,0,.0027835224122117,.0001021150009424,.0007478364244621,7.17123949766e-07,0,.0000150903440895,.5844155968009651,.9333333471086295,.4618968460204443
2013,.0000369905637797,0,0,0,0,0,0,.0000370066684565,.0226767452200978,0,0,0,0,0,0,0,0,0,0,.0473098330241187,0,0,0,0,0,0,0,0,0,.0009461966604824,0,0,0,0,.0231481481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0181159420289855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0000532028091083,.0000532028091083,.0001480586549167,.0001608896554387,.0077527628718666,0,0,.4369565217391305,.0009669309611294,.0105672499788655,.2509454386032556,.0070140280561122,.1443062530165404,.0012932653523872,0,.0909090924854121,.0017622058671089,0,.0000189524804624,0,.0000187451157057,.0007255837308561,6.23948615996e-06,0,1.65635439082e-06,.2727272851126535,.6666666679912143,.4303945321008751
2013,.0006643795376905,.0175344563552833,.0175344563552833,0,0,0,0,0,0,0,0,0,0,0,.1406638226775881,0,0,0,0,0,0,0,0,0,.0109386195366611,0,0,0,0,0,0,0,0,.0072601555747623,0,.0370044052863436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0017876143860396,.0010719446615971,.0011648411053763,.0077527628718666,.0000122436864627,0,.4347826086956522,.0088570876039451,.0105672499788655,.2509367417962262,.0070140280561122,.1445562801583953,.0017166891743489,.0066666654290093,.0909090924854121,.0017622058671089,.0021634770765627,0,0,.0000939335305906,.0019432022624462,4.85602846285e-06,0,1.20846264229e-06,.2337662461516145,.9333333471086295,.5407129712166693
2013,.0005751670015159,.0119640122511485,.0119640122511485,0,0,0,.0520661157024793,0,0,0,0,.0014,0,0,.0959769532461709,0,0,0,0,0,0,.0520661157024793,.0291666666666667,0,.0087174588010509,0,0,.0009586122945831,0,0,0,0,0,.0043215211754538,0,.0220264317180617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.104,0,0,0,.00315,.0005533092147265,.0019525430942754,.0005922346196669,.0006435586217549,.0077527628718666,0,0,.4347826086956522,.0048346548056469,.0105672499788655,.2509454386032556,.0070140280561122,.1443891520519438,.0015029266834831,0,.0909090924854121,.0017622058671089,.0021586875246728,.0000492764492024,.002698359405841,.0001719864366001,.0028205289145535,8.11440047936e-06,0,5.01047203225e-06,.4675324799178482,.6666666679912143,.4642203422063227
2013,.0007778897971321,.0202909647779479,.0202909647779479,0,0,0,.0103305785123967,0,0,0,0,0,.0007691582071358,0,0,0,0,0,0,0,0,.0103305785123967,0,0,.0126582278481013,0,0,.0001902008520998,0,0,0,0,0,.0064822817631806,0,.0330396475770925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000625,0,.001662587784635,.00008883519295,.0000965337932632,.0078667740905705,0,0,.4347826086956522,0,.0105672499788655,.2509040252364489,.0070140280561122,.1442433827531983,.0013753418096012,0,.1818181849708242,.0017622058671089,.0215868752467277,0,.0035692584733346,.0009763081096738,.0254309984099088,.0000248082995038,0,0,.5584415708269391,.2666666433546271,.3783410124040983
2013,.000019039260769,0,0,0,0,0,0,0,0,0,0,.00035,0,0,0,0,.0003333333333333,0,.0000459558823529,0,0,0,0,0,0,0,0,0,0,0,.0022040302267003,0,0,0,.0053703703703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000208,0,0,0,0,0,2.30545506136e-06,2.30545506136e-06,.0000592293843129,.0003861351730529,.0077527628718666,2.06122667720e-08,.0039093041438624,.4347826086956522,0,.0105672499788655,.2509454386032556,.0070140280561122,.1443158905591384,.0013007463547728,0,.1818181849708242,.0017622058671089,0,2.05298008542e-06,0,2.03051781634e-06,.0009335621798101,2.31460136020e-06,0,0,.5064935188788873,.6666666679912143,.8124359825068498
